BRISONr,BLUE,Trait,n_obs_modelo,n_genotipos_modelo,singular,status_modelo,Condition,Year,Location,Treatment,Nitrogen,Fungicide,Water,Trait_abbrev
BRISONr_35,0.6076030759949888,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_36,0.6394154209862174,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_37,0.5869525039794041,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_38,0.6063336640864175,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_39,0.6304704162905241,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_4,0.6359245647634904,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_40,0.5997936291498734,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_41,0.590192571966736,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_42,0.6304393213257551,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_43,0.5888177950140318,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_44,0.6244076688817538,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_45,0.5998370675698259,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_46,0.6089752925372581,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_47,0.6045110049974657,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_48,0.6121315698711626,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_49,0.6221718126033694,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_5,0.6331797869382225,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_50,0.5844287182416438,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_51,0.6095810645612951,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_52,0.62389576075434106,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_53,0.6451327378008562,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_54,0.6516931614879016,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_55,0.5528331372435508,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_56,0.5744907395538361,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_57,0.5606742027337277,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_58,0.6023015357721067,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_59,0.6087472107065094,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_6,0.6321701614551252,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_60,0.6433880182847013,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_61,0.6303634550849389,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_62,0.5982027734481556,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_63,0.5811835334737893,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_64,0.5886056861659601,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_65,0.5885698295723218,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_66,0.632940882071868,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_67,0.6275552637067251,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_68,0.6188355869179887,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_69,0.5867293506964439,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_7,0.6591087716112703,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_70,0.6006797959634059,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_71,0.6271563988876276,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_72,0.6051794630262856,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_73,0.6281335821001438,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_74,0.6078200880608832,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_75,0.6289334841021123,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_76,0.5877942602268815,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_77,0.6167798801470222,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_78,0.588189049849526,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_79,0.609019720203087,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_8,0.6500966865630823,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_80,0.6299129445109102,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_81,0.5970277065346372,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_82,0.619225767385146,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_83,0.6234097125485137,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_84,0.6033287052067652,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_85,0.5937461854322241,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_86,0.6170385868049858,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_87,0.6179164143371584,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_88,0.6121510154516332,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_89,0.6136843106294635,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_9,0.5813428365631502,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_90,0.5996546855588336,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_91,0.6132612107312944,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_92,0.6018164443743614,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_93,0.6224707060542017,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_94,0.5887642233762276,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_95,0.5882031369119183,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_96,0.6145302752912393,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_97,0.6077245488318423,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_98,0.5294710731489909,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_99,0.618830546106024,Harvest_Index,430,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,HI
BRISONr_1,59.6458401512649,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_10,71.16967223141455,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_100,73.31626273851603,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_101,74.51781037623563,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_102,86.33612473649622,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_103,71.32360472498108,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_104,74.37149100941129,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_105,73.02552359543182,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_106,72.41674318804654,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_107,70.4007874654891,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_108,74.99405423903441,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_109,77.35189794607788,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_11,63.918438318286775,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_110,73.87586810523882,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_111,73.81684597272051,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_112,81.39875608602989,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_113,66.26141911522137,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_114,77.47372775871551,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_115,72.53325892697723,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_116,83.54823954086984,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_117,71.54843729860063,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_118,71.45783408494151,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_119,66.61772790467461,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_12,63.64035335610979,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_120,82.72161176799628,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_121,71.93459892159972,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_122,68.28743172188555,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_123,81.67581391619679,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_124,76.08785898528168,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_125,74.28563173553377,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_126,72.59276192899789,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_127,75.50797564929702,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_128,80.56844673861497,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_129,70.31865242101487,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_13,72.08369733355829,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_130,77.45746798706962,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_131,91.23968847257643,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_132,71.93652088492578,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_133,71.45474012336076,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_134,71.11820957613267,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_135,89.54474953918576,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_136,82.68242426626,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_137,83.24883208688951,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_138,87.46315829319119,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_139,68.19731345202278,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_14,62.70988721290562,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_140,76.44632811785257,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_141,73.50439890036814,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_142,72.69719778946518,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_143,84.23800508585349,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_144,73.96150875894898,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_145,72.82459823888013,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_146,71.42764566093676,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_147,77.22442800019766,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_148,72.95118441885882,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_149,86.29084388281144,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_15,70.9825251752924,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_150,75.22216095531427,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_151,86.76717096559139,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_152,81.78227238522845,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_153,77.13138659759557,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_154,66.44079090457018,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_155,79.4800537968604,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_156,76.86615612059171,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_157,90.74360649313783,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_158,80.65584195934278,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_159,81.4749939544101,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_16,64.21581435435972,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_160,84.23473014975202,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_161,82.71576375831583,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_162,75.95345726079007,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_163,81.21699175250605,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_164,73.42899677893612,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_165,97.08017209224589,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_166,83.47826502830627,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_167,72.97179340015131,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_168,88.91450709233884,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_169,77.28612656081926,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_17,69.9323490740478,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_170,62.545934363403084,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_171,63.43863021460071,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_172,60.96184745520724,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_173,81.91445799578565,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_174,78.27727789755927,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_175,79.16882310022217,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_176,81.55174782391728,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_177,49.697051384469475,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_178,67.95112050034895,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_179,59.54126820158915,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_18,63.11051478409013,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_180,48.6811743444112,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_181,57.048862971638854,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_182,54.49608214757754,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_183,59.375499181783155,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_184,48.045763423108646,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_185,56.6241831981573,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
BRISONr_186,56.79895581357582,Straw,427,220,FALSE,lmer_ok,2017__KAL__HN_WF_RF,2017,KAL,HN_WF_RF,HN,WF,RF,Straw
